t_s,period,team,number,name,rx,ry
3402.98,3,HCAP,,,17.19,2.86
3396.78,3,LHC,,,47.08,8.74
3396.88,3,LHC,,,46.24,7.51
3396.98,3,LHC,,,46.39,8.27
3397.08,3,LHC,,,46.53,8.37
3400.68,3,LHC,,,34.8,1.35
3401.78,3,LHC,,,23.61,4.69
3403.48,3,LHC,,,13.35,8.19
3403.78,3,LHC,,,12.0,6.74
3405.08,3,LHC,,,8.82,9.73
3406.38,3,LHC,,,9.43,12.95
3406.48,3,LHC,,,8.51,14.13
3406.58,3,LHC,,,7.44,15.4
3406.68,3,LHC,,,6.56,16.29
3406.78,3,LHC,,,4.99,21.04
3406.88,3,LHC,,,3.1,23.66
3406.98,3,LHC,,,1.23,25.94
3407.08,3,LHC,,,0.19,27.31
3407.18,3,LHC,,,-1.27,29.36
3407.28,3,LHC,,,2.09,28.48
3397.18,3,HCAP,,,60.45,12.46
3397.28,3,HCAP,,,61.4,12.98
3397.38,3,HCAP,,,60.63,12.04
3397.48,3,HCAP,,,61.12,12.58
3397.58,3,HCAP,,,61.09,12.52
3397.68,3,HCAP,,,61.02,12.42
3397.88,3,HCAP,,,61.91,13.69
3397.98,3,HCAP,,,60.95,13.48
3398.08,3,HCAP,,,59.27,12.14
3398.18,3,HCAP,,,58.29,11.93
3397.48,3,HCAP,,,42.86,12.55
3397.58,3,HCAP,,,42.18,10.57
3397.68,3,HCAP,,,41.39,9.55
3397.78,3,HCAP,,,43.19,12.24
3397.88,3,HCAP,,,42.38,12.17
3397.58,3,LHC,,,35.39,1.52
3399.78,3,LHC,,,33.08,0.31
3402.38,3,LHC,,,17.39,3.98
3402.48,3,LHC,,,17.78,3.75
3403.08,3,LHC,,,12.33,8.62
3404.28,3,LHC,,,4.78,12.16
3404.38,3,LHC,,,5.23,11.76
3404.48,3,LHC,,,5.71,11.3
3404.58,3,LHC,,,6.23,10.82
3404.68,3,LHC,,,6.59,10.53
3404.78,3,LHC,,,8.41,9.59
3405.98,3,LHC,,,11.67,8.37
3406.08,3,LHC,,,11.2,8.81
3406.68,3,LHC,,,14.95,6.38
3407.38,3,LHC,,,20.86,3.03
3397.88,3,HCAP,,,52.32,12.29
3397.98,3,HCAP,,,52.47,12.75
3398.08,3,HCAP,,,51.85,12.46
3398.18,3,HCAP,,,51.88,12.89
3398.28,3,HCAP,,,55.11,15.84
3398.38,3,HCAP,,,55.78,16.68
3398.48,3,HCAP,,,35.91,2.85
3398.58,3,HCAP,,,35.86,2.73
3398.68,3,HCAP,,,35.8,2.55
3398.78,3,HCAP,,,36.01,2.85
3398.88,3,HCAP,,,36.04,3.0
3399.18,3,HCAP,,,35.99,3.33
3399.28,3,HCAP,,,34.51,2.09
3402.08,3,HCAP,,,18.44,3.58
3402.68,3,HCAP,,,12.73,9.17
3403.68,3,HCAP,,,2.88,17.01
3398.88,3,HCAP,,,60.59,23.41
3398.98,3,HCAP,,,61.18,24.38
3401.28,3,HCAP,,,44.2,29.78
3401.38,3,HCAP,,,44.78,31.18
3401.48,3,HCAP,,,44.68,31.86
3401.78,3,HCAP,,,35.61,22.42
3401.88,3,HCAP,,,35.68,20.36
3401.98,3,HCAP,,,36.16,20.93
3402.18,3,HCAP,,,36.77,19.23
3402.28,3,HCAP,,,33.12,18.92
3402.38,3,HCAP,,,33.46,18.47
3402.48,3,HCAP,,,33.51,18.47
3402.58,3,HCAP,,,33.66,18.18
3402.68,3,HCAP,,,33.96,16.98
3402.78,3,HCAP,,,29.64,17.99
3402.88,3,HCAP,,,30.15,17.49
3399.18,3,HCAP,,,58.75,12.96
3399.28,3,HCAP,,,58.78,11.89
3402.58,3,HCAP,,,31.27,1.22
3402.88,3,LHC,,,5.33,28.68
3402.98,3,LHC,,,7.65,25.37
3403.08,3,LHC,,,9.5,22.76
3403.18,3,LHC,,,10.68,21.54
3403.28,3,LHC,,,9.24,19.7
3403.38,3,LHC,,,10.69,17.84
3403.48,3,LHC,,,12.17,16.14
3403.58,3,LHC,,,13.82,14.14
3403.68,3,LHC,,,14.87,13.26
3403.78,3,LHC,,,13.97,11.56
3403.88,3,LHC,,,15.19,10.32
3403.98,3,LHC,,,16.3,9.38
3404.08,3,LHC,,,17.53,8.27
3404.18,3,LHC,,,18.3,7.85
3404.28,3,LHC,,,18.15,7.87
3404.38,3,LHC,,,18.67,7.59
3404.48,3,LHC,,,19.3,7.0
3404.78,3,LHC,,,20.71,7.16
3404.88,3,LHC,,,21.14,6.98
3404.98,3,LHC,,,21.66,6.3
3405.08,3,LHC,,,22.04,5.99
3405.18,3,LHC,,,22.35,5.66
3405.28,3,LHC,,,23.28,4.13
3404.28,3,LHC,,,12.05,7.04
3404.38,3,LHC,,,12.06,7.02
3404.48,3,LHC,,,12.06,7.03
3404.58,3,LHC,,,12.09,6.99
3404.68,3,LHC,,,12.11,6.96
3404.78,3,LHC,,,12.58,7.22
3404.88,3,LHC,,,12.55,7.27
3404.98,3,LHC,,,12.56,7.25
3405.08,3,LHC,,,12.62,7.18
3405.18,3,LHC,,,12.6,7.21
3405.28,3,LHC,,,13.25,6.36
3405.38,3,LHC,,,13.15,6.37
3406.98,3,LHC,,,17.43,8.89
3404.28,3,LHC,,,15.43,3.12
3404.38,3,LHC,,,15.36,3.16
3404.58,3,LHC,,,15.19,3.27
3404.68,3,LHC,,,15.09,3.33
3404.78,3,LHC,,,15.17,3.96
3404.88,3,LHC,,,15.01,4.12
3404.98,3,LHC,,,14.97,4.09
3405.08,3,LHC,,,15.0,3.97
3406.28,3,LHC,,,17.45,4.17
3407.88,3,LHC,,,20.31,4.83
3408.08,3,LHC,,,20.31,4.98
3408.18,3,LHC,,,19.74,5.98
3409.88,3,LHC,,,30.43,10.27
3409.98,3,LHC,,,30.4,10.84
3410.08,3,LHC,,,30.37,11.69
3410.18,3,LHC,,,30.66,11.3
3410.28,3,LHC,,,34.27,12.6
3410.38,3,LHC,,,34.56,12.07
3410.48,3,LHC,,,34.96,11.86
3410.58,3,LHC,,,35.26,11.83
3410.68,3,LHC,,,35.47,11.44
3410.78,3,LHC,,,38.94,11.71
3410.88,3,LHC,,,38.89,10.68
3410.98,3,LHC,,,38.75,9.83
3411.08,3,LHC,,,38.71,9.32
3411.18,3,LHC,,,38.7,8.66
3411.28,3,LHC,,,41.64,9.63
3411.38,3,LHC,,,41.31,8.56
3411.48,3,LHC,,,41.24,8.28
3411.58,3,LHC,,,41.2,7.88
3411.68,3,LHC,,,41.4,7.63
3411.78,3,LHC,,,42.08,7.4
3411.88,3,LHC,,,42.22,6.96
3411.98,3,LHC,,,42.03,5.88
3412.18,3,LHC,,,42.35,5.41
3412.28,3,LHC,,,42.6,5.44
3412.38,3,LHC,,,42.68,4.95
3412.48,3,LHC,,,42.95,4.79
3412.58,3,LHC,,,43.1,4.4
3412.68,3,LHC,,,43.31,4.09
3412.78,3,LHC,,,45.6,6.9
3412.88,3,LHC,,,44.43,3.92
3412.98,3,LHC,,,44.19,3.54
3413.08,3,LHC,,,46.25,7.27
3413.78,3,LHC,,,52.06,7.69
3414.08,3,LHC,,,54.26,9.74
3404.38,3,HCAP,,,9.71,13.08
3404.48,3,HCAP,,,9.86,13.4
3404.58,3,HCAP,,,9.51,14.17
3404.68,3,HCAP,,,9.7,14.62
3404.78,3,HCAP,,,10.29,14.91
3405.08,3,HCAP,,,10.04,17.33
3405.18,3,HCAP,,,10.07,18.15
3405.28,3,HCAP,,,10.66,18.41
3405.38,3,HCAP,,,10.9,18.71
3405.48,3,HCAP,,,10.71,19.04
3405.58,3,HCAP,,,10.48,19.48
3405.68,3,HCAP,,,10.63,19.49
3405.78,3,HCAP,,,13.03,20.11
3405.88,3,HCAP,,,13.21,19.89
3405.98,3,HCAP,,,13.73,18.88
3406.08,3,HCAP,,,14.0,18.15
3406.18,3,HCAP,,,13.97,18.19
3406.28,3,HCAP,,,17.29,16.2
3406.38,3,HCAP,,,17.48,15.53
3406.48,3,HCAP,,,17.55,14.91
3406.58,3,HCAP,,,18.56,12.04
3406.68,3,HCAP,,,18.95,10.95
3406.78,3,HCAP,,,20.12,16.0
3406.88,3,HCAP,,,20.3,15.27
3406.98,3,HCAP,,,20.42,14.55
3407.08,3,HCAP,,,20.62,13.5
3407.18,3,HCAP,,,20.76,13.08
3407.28,3,HCAP,,,24.01,11.15
3407.38,3,HCAP,,,23.86,11.51
3407.48,3,HCAP,,,23.91,11.47
3407.58,3,HCAP,,,23.87,11.94
3407.68,3,HCAP,,,23.96,13.49
3407.78,3,HCAP,,,25.14,11.46
3408.28,3,HCAP,,,29.78,13.84
3408.38,3,HCAP,,,29.36,12.71
3409.58,3,HCAP,,,43.78,26.08
3409.68,3,HCAP,,,42.37,21.66
3409.78,3,HCAP,,,46.75,21.49
3409.88,3,HCAP,,,44.99,17.63
3409.98,3,HCAP,,,43.55,15.25
3410.08,3,HCAP,,,42.59,13.81
3410.18,3,HCAP,,,42.18,12.97
3410.28,3,HCAP,,,45.76,13.42
3410.38,3,HCAP,,,44.98,12.56
3410.48,3,HCAP,,,43.45,10.05
3410.58,3,HCAP,,,42.15,8.16
3410.68,3,HCAP,,,41.17,7.18
3410.78,3,HCAP,,,43.28,7.28
3410.88,3,HCAP,,,42.18,6.22
3411.08,3,HCAP,,,41.69,5.05
3411.18,3,HCAP,,,41.0,4.56
3405.48,3,LHC,,,10.19,8.34
3405.58,3,LHC,,,9.72,8.76
3405.68,3,LHC,,,9.63,8.8
3405.78,3,LHC,,,10.34,10.15
3405.88,3,LHC,,,10.21,10.12
3405.98,3,LHC,,,9.53,10.98
3406.08,3,LHC,,,8.99,11.57
3406.28,3,LHC,,,10.16,12.2
3406.38,3,LHC,,,12.21,8.75
3406.98,3,HCAP,,,30.38,5.4
3407.08,3,HCAP,,,30.21,5.27
3407.18,3,HCAP,,,30.03,5.26
3407.28,3,HCAP,,,32.31,4.76
3407.38,3,HCAP,,,32.13,5.17
3407.48,3,HCAP,,,31.95,5.9
3407.58,3,HCAP,,,31.89,6.43
3407.68,3,HCAP,,,32.07,6.53
3408.38,3,HCAP,,,35.9,11.57
3408.48,3,HCAP,,,35.57,11.93
3408.58,3,HCAP,,,35.12,12.08
3408.68,3,HCAP,,,34.59,11.84
3408.78,3,HCAP,,,42.5,16.09
3408.88,3,HCAP,,,41.96,16.25
3408.98,3,HCAP,,,40.91,15.17
3409.08,3,HCAP,,,40.3,14.23
3409.18,3,HCAP,,,40.19,14.53
3409.28,3,HCAP,,,47.49,19.05
3409.38,3,HCAP,,,45.18,14.31
3409.48,3,HCAP,,,43.35,10.92
3410.28,3,HCAP,,,54.93,23.77
3410.38,3,HCAP,,,51.84,19.94
3410.48,3,HCAP,,,49.96,17.44
3410.58,3,HCAP,,,48.13,15.28
3410.68,3,HCAP,,,46.48,13.37
3410.78,3,HCAP,,,48.44,13.16
3410.88,3,HCAP,,,47.28,11.86
3410.98,3,HCAP,,,46.18,10.75
3411.08,3,HCAP,,,44.99,9.41
3411.18,3,HCAP,,,44.11,8.72
3411.38,3,HCAP,,,45.22,8.66
3411.48,3,HCAP,,,44.59,8.44
3407.38,3,LHC,,,15.81,8.71
3407.48,3,LHC,,,15.31,9.37
3407.58,3,LHC,,,15.13,9.69
3407.68,3,LHC,,,15.38,10.02
3407.78,3,LHC,,,16.06,9.94
3407.88,3,LHC,,,16.61,10.02
3407.98,3,LHC,,,16.87,10.18
3408.08,3,LHC,,,16.82,10.25
3408.18,3,LHC,,,17.12,9.82
3408.28,3,LHC,,,19.25,10.38
3408.38,3,LHC,,,17.32,16.79
3408.48,3,LHC,,,17.51,15.77
3408.58,3,LHC,,,17.13,15.83
3408.78,3,LHC,,,21.28,16.12
3407.78,3,LHC,,,10.7,10.09
3407.88,3,LHC,,,10.73,10.04
3407.98,3,LHC,,,10.72,10.03
3409.98,3,HCAP,,,53.61,28.07
3410.08,3,HCAP,,,51.11,24.99
3410.18,3,HCAP,,,48.76,20.62
3413.58,3,LHC,,,52.09,9.37
3413.98,3,LHC,,,55.09,10.14
3409.08,3,HCAP,,,20.56,13.1
3409.38,3,HCAP,,,25.21,13.07
3409.48,3,HCAP,,,25.3,12.42
3409.58,3,HCAP,,,25.78,10.7
3409.68,3,HCAP,,,25.8,13.67
3410.08,3,HCAP,,,29.21,18.49
3410.18,3,HCAP,,,29.45,17.7
3410.38,3,HCAP,,,34.03,20.53
3410.48,3,HCAP,,,34.34,19.88
3410.58,3,HCAP,,,34.65,19.24
3410.68,3,HCAP,,,34.89,19.18
3410.78,3,HCAP,,,39.03,19.4
3410.88,3,HCAP,,,39.18,18.8
3410.98,3,HCAP,,,39.14,18.29
3411.08,3,HCAP,,,39.09,17.46
3411.18,3,HCAP,,,38.99,16.6
3411.28,3,HCAP,,,42.41,17.27
3411.38,3,HCAP,,,41.92,15.82
3411.48,3,HCAP,,,41.34,14.17
3411.58,3,HCAP,,,41.24,13.7
3411.68,3,HCAP,,,41.51,13.28
3411.78,3,HCAP,,,42.02,12.67
3411.88,3,HCAP,,,41.94,11.58
3411.98,3,HCAP,,,42.08,10.96
3412.08,3,HCAP,,,42.25,10.57
3412.18,3,HCAP,,,42.29,9.89
3412.28,3,HCAP,,,42.53,9.74
3412.38,3,HCAP,,,42.67,9.31
3412.48,3,HCAP,,,42.79,8.84
3412.58,3,HCAP,,,42.89,8.31
3412.68,3,HCAP,,,43.11,7.99
3412.78,3,HCAP,,,44.05,7.92
3412.88,3,HCAP,,,44.27,7.62
3412.98,3,HCAP,,,44.07,7.22
3413.38,3,HCAP,,,48.13,9.34
3413.98,3,HCAP,,,50.59,6.72
3409.18,3,HCAP,,,33.02,14.44
3409.28,3,HCAP,,,37.79,13.96
3409.38,3,HCAP,,,37.51,13.27
3409.48,3,HCAP,,,37.48,14.01
3409.58,3,HCAP,,,37.37,13.73
3409.68,3,HCAP,,,37.7,12.83
3409.78,3,HCAP,,,41.85,13.9
3409.88,3,HCAP,,,41.54,12.91
3409.98,3,HCAP,,,40.79,12.0
3410.08,3,HCAP,,,40.17,11.68
3410.18,3,HCAP,,,40.12,11.16
3410.28,3,HCAP,,,43.38,11.81
3410.38,3,HCAP,,,42.0,9.85
3410.48,3,HCAP,,,41.61,9.52
3410.58,3,HCAP,,,41.12,8.75
3410.68,3,HCAP,,,40.16,7.55
3410.78,3,HCAP,,,42.78,8.1
3410.88,3,HCAP,,,42.06,7.22
3410.98,3,HCAP,,,41.37,5.73
3416.78,3,HCAP,,,45.82,1.64
3409.58,3,LHC,,,26.24,5.45
3409.68,3,LHC,,,26.56,4.36
3409.78,3,LHC,,,29.27,4.73
3409.88,3,LHC,,,29.48,5.63
3410.08,3,LHC,,,29.37,6.85
3410.18,3,LHC,,,29.51,6.32
3410.38,3,LHC,,,32.21,6.44
3410.48,3,LHC,,,32.26,6.25
3410.78,3,LHC,,,35.24,5.92
3410.88,3,LHC,,,35.26,5.38
3410.98,3,LHC,,,35.18,5.27
3411.08,3,LHC,,,35.11,4.81
3411.18,3,LHC,,,35.07,4.49
3411.28,3,LHC,,,37.51,5.34
3411.38,3,LHC,,,37.4,5.26
3411.48,3,LHC,,,37.27,4.79
3411.58,3,LHC,,,37.23,4.55
3411.68,3,LHC,,,37.44,4.18
3411.78,3,LHC,,,38.05,4.23
3411.88,3,LHC,,,38.2,3.82
3411.98,3,LHC,,,38.4,3.59
3412.08,3,LHC,,,38.55,3.31
3412.18,3,LHC,,,38.74,3.16
3412.68,3,LHC,,,39.5,2.8
3412.78,3,LHC,,,40.11,2.59
3413.18,3,LHC,,,41.0,2.47
3413.98,3,LHC,,,46.02,2.58
3409.88,3,HCAP,,,54.78,20.53
3409.98,3,HCAP,,,51.95,17.21
3410.08,3,HCAP,,,50.67,16.19
3410.18,3,HCAP,,,49.61,14.87
3410.28,3,HCAP,,,56.15,18.42
3410.38,3,HCAP,,,54.19,15.64
3410.48,3,HCAP,,,53.13,14.28
3410.58,3,HCAP,,,53.52,14.82
3410.78,3,HCAP,,,54.5,13.77
3410.88,3,HCAP,,,54.03,13.29
3410.98,3,HCAP,,,52.91,11.88
3411.08,3,HCAP,,,52.97,12.29
3411.18,3,HCAP,,,50.87,9.32
3411.28,3,HCAP,,,56.56,14.55
3411.38,3,HCAP,,,56.44,14.81
3411.48,3,HCAP,,,55.27,13.39
3411.58,3,HCAP,,,54.58,12.65
3411.68,3,HCAP,,,55.21,13.1
3411.78,3,HCAP,,,55.76,13.64
3413.28,3,HCAP,,,54.95,11.01
3413.78,3,HCAP,,,56.47,10.73
3415.08,3,HCAP,,,61.52,14.85
3415.18,3,HCAP,,,61.31,14.66
3415.28,3,HCAP,,,60.51,13.73
3415.38,3,HCAP,,,60.53,13.84
3415.48,3,HCAP,,,60.33,13.63
3415.58,3,HCAP,,,60.0,13.26
3415.68,3,HCAP,,,59.75,13.02
3415.78,3,HCAP,,,60.53,14.15
3415.88,3,HCAP,,,59.88,13.39
3415.98,3,HCAP,,,59.71,13.24
3416.08,3,HCAP,,,59.59,13.07
3416.18,3,HCAP,,,59.51,12.94
3416.28,3,HCAP,,,59.52,12.91
3416.38,3,HCAP,,,59.56,12.85
3416.48,3,HCAP,,,59.83,12.98
3416.58,3,HCAP,,,59.66,12.51
3416.68,3,HCAP,,,59.92,12.61
3416.78,3,HCAP,,,60.41,13.1
3416.88,3,HCAP,,,60.54,13.08
3416.98,3,HCAP,,,60.42,12.78
3417.08,3,HCAP,,,60.52,12.76
3417.18,3,HCAP,,,60.76,12.87
3417.28,3,HCAP,,,60.96,12.89
3421.58,3,HCAP,,,51.71,13.56
3421.78,3,HCAP,,,47.93,10.61
3421.88,3,HCAP,,,47.74,9.65
3411.68,3,LHC,,,50.35,25.68
3411.78,3,LHC,,,49.21,22.66
3411.88,3,LHC,,,48.77,21.35
3411.98,3,LHC,,,48.54,20.19
3412.08,3,LHC,,,48.58,19.38
3412.18,3,LHC,,,48.74,18.56
3412.28,3,LHC,,,49.02,17.97
3412.38,3,LHC,,,49.67,17.98
3412.48,3,LHC,,,50.4,18.25
3412.58,3,LHC,,,51.17,18.63
3412.68,3,LHC,,,51.8,18.8
3412.78,3,LHC,,,54.86,21.32
3412.88,3,LHC,,,56.04,22.27
3412.98,3,LHC,,,56.38,22.54
3413.08,3,LHC,,,56.25,22.53
3413.18,3,LHC,,,55.85,22.07
3413.28,3,LHC,,,59.44,25.22
3413.38,3,LHC,,,59.31,25.19
3413.48,3,LHC,,,59.02,25.07
3413.58,3,LHC,,,58.5,24.57
3413.68,3,LHC,,,59.12,25.94
3413.78,3,LHC,,,61.58,24.05
3413.88,3,LHC,,,61.9,24.86
3414.08,3,LHC,,,61.75,25.43
3414.18,3,LHC,,,61.16,24.94
3421.38,3,LHC,,,52.64,31.96
3421.48,3,LHC,,,52.45,31.01
3421.58,3,LHC,,,52.28,30.09
3421.68,3,LHC,,,52.08,29.08
3421.78,3,LHC,,,47.53,24.79
3421.88,3,LHC,,,47.36,23.89
3421.98,3,LHC,,,47.08,22.64
3422.08,3,LHC,,,46.86,21.72
3422.18,3,LHC,,,46.56,20.67
3422.28,3,LHC,,,42.12,17.99
3422.38,3,LHC,,,42.05,17.28
3422.48,3,LHC,,,42.12,17.14
3422.58,3,LHC,,,42.12,17.18
3422.68,3,LHC,,,42.04,16.67
3422.78,3,LHC,,,38.0,14.46
3422.88,3,LHC,,,37.94,14.57
3422.98,3,LHC,,,37.97,15.0
3423.08,3,LHC,,,37.91,14.83
3423.18,3,LHC,,,37.92,15.11
3423.28,3,LHC,,,34.72,14.11
3423.38,3,LHC,,,34.71,14.25
3423.48,3,LHC,,,34.65,13.61
3423.58,3,LHC,,,34.72,13.91
3423.68,3,LHC,,,34.84,14.26
3423.78,3,LHC,,,31.86,13.16
3423.88,3,LHC,,,32.0,13.35
3423.98,3,LHC,,,32.15,13.39
3424.08,3,LHC,,,32.34,14.81
3424.18,3,LHC,,,32.71,15.09
3424.28,3,LHC,,,29.62,14.71
3424.38,3,LHC,,,29.89,16.01
3424.58,3,LHC,,,30.92,19.15
3424.68,3,LHC,,,31.28,21.61
3424.78,3,LHC,,,30.13,23.4
3424.88,3,LHC,,,30.34,26.46
3424.98,3,LHC,,,30.65,28.54
3425.08,3,LHC,,,31.24,31.06
3412.58,3,HCAP,,,54.94,10.44
3412.68,3,HCAP,,,54.71,10.13
3412.78,3,HCAP,,,55.88,10.1
3412.88,3,HCAP,,,55.04,9.18
3412.98,3,HCAP,,,54.28,8.86
3413.58,3,HCAP,,,56.8,12.61
3413.68,3,HCAP,,,56.06,12.38
3412.68,3,HCAP,,,57.8,11.47
3412.78,3,HCAP,,,59.97,12.23
3412.88,3,HCAP,,,60.03,12.27
3412.98,3,HCAP,,,59.37,11.9
3413.08,3,LHC,,,31.02,8.28
3413.18,3,LHC,,,31.01,8.17
3413.28,3,LHC,,,33.86,9.22
3413.38,3,LHC,,,33.78,8.68
3413.48,3,LHC,,,33.69,8.59
3413.58,3,LHC,,,33.56,7.98
3413.68,3,LHC,,,33.44,7.58
3413.78,3,LHC,,,35.51,6.22
3413.88,3,LHC,,,35.41,6.0
3413.98,3,LHC,,,35.31,5.7
3414.08,3,LHC,,,35.17,5.58
3414.18,3,LHC,,,35.04,5.46
3414.28,3,LHC,,,36.74,4.48
3414.38,3,LHC,,,36.36,3.8
3414.48,3,LHC,,,36.04,3.24
3414.58,3,LHC,,,35.77,3.22
3414.68,3,LHC,,,35.3,2.62
3414.78,3,LHC,,,34.85,2.12
3414.88,3,LHC,,,34.85,2.01
3414.98,3,LHC,,,34.98,1.85
3415.08,3,LHC,,,35.09,1.6
3415.18,3,LHC,,,35.25,1.49
3415.28,3,LHC,,,35.23,1.22
3415.38,3,LHC,,,35.23,1.12
3415.68,3,LHC,,,35.14,0.77
3415.78,3,LHC,,,35.12,0.85
3415.88,3,LHC,,,35.04,0.82
3415.98,3,LHC,,,34.97,0.6
3416.08,3,LHC,,,34.93,0.57
3416.18,3,LHC,,,34.89,0.6
3416.28,3,LHC,,,34.98,1.1
3416.38,3,LHC,,,34.94,0.9
3416.48,3,LHC,,,34.93,0.92
3416.58,3,LHC,,,34.93,0.85
3416.68,3,LHC,,,34.97,1.01
3416.78,3,LHC,,,34.94,0.99
3416.88,3,LHC,,,34.93,1.06
3416.98,3,LHC,,,34.96,1.13
3417.08,3,LHC,,,34.96,1.06
3417.18,3,LHC,,,35.03,1.23
3417.28,3,LHC,,,35.08,1.35
3417.38,3,LHC,,,35.13,1.36
3417.48,3,LHC,,,35.48,1.38
3417.58,3,LHC,,,35.47,1.34
3417.68,3,LHC,,,35.54,1.44
3417.78,3,LHC,,,35.57,1.49
3417.88,3,LHC,,,35.58,1.38
3417.98,3,LHC,,,35.72,1.65
3418.08,3,LHC,,,35.76,1.93
3418.18,3,LHC,,,35.73,1.8
3418.28,3,LHC,,,35.83,2.15
3418.38,3,LHC,,,35.87,2.07
3418.48,3,LHC,,,36.02,2.58
3418.58,3,LHC,,,36.08,2.63
3418.68,3,LHC,,,36.22,2.94
3418.78,3,LHC,,,36.33,3.0
3418.88,3,LHC,,,36.53,3.29
3418.98,3,LHC,,,36.96,3.46
3419.08,3,LHC,,,37.19,3.91
3419.18,3,LHC,,,37.25,3.78
3419.28,3,LHC,,,37.41,4.1
3419.38,3,LHC,,,37.64,4.4
3419.48,3,LHC,,,37.83,4.63
3419.58,3,LHC,,,38.01,4.62
3419.68,3,LHC,,,38.15,4.71
3419.78,3,LHC,,,38.29,4.61
3419.88,3,LHC,,,38.41,4.66
3419.98,3,LHC,,,38.59,5.19
3420.08,3,LHC,,,38.42,5.07
3420.18,3,LHC,,,38.35,5.35
3420.28,3,LHC,,,38.14,5.24
3420.38,3,LHC,,,38.23,5.04
3420.48,3,LHC,,,38.57,5.22
3420.58,3,LHC,,,38.81,4.97
3420.68,3,LHC,,,39.16,4.77
3420.78,3,LHC,,,37.45,5.34
3420.88,3,LHC,,,37.89,5.47
3420.98,3,LHC,,,38.15,5.46
3421.08,3,LHC,,,38.46,5.33
3421.18,3,LHC,,,38.62,4.95
3421.28,3,LHC,,,37.1,6.38
3421.38,3,LHC,,,37.38,6.08
3421.48,3,LHC,,,37.71,5.82
3421.58,3,LHC,,,38.15,5.99
3421.68,3,LHC,,,38.48,5.71
3421.78,3,LHC,,,36.13,4.12
3421.88,3,LHC,,,36.51,3.88
3421.98,3,LHC,,,36.98,4.02
3422.08,3,LHC,,,37.4,3.61
3422.18,3,LHC,,,37.83,3.3
3422.28,3,LHC,,,35.84,2.1
3422.38,3,LHC,,,36.32,1.99
3422.48,3,LHC,,,36.88,2.11
3422.68,3,LHC,,,37.73,1.47
3422.78,3,LHC,,,35.48,0.16
3422.88,3,LHC,,,35.94,-0.07
3423.28,3,LHC,,,35.86,-0.45
3423.38,3,LHC,,,36.71,0.79
3423.48,3,LHC,,,36.92,0.88
3423.58,3,LHC,,,37.13,0.99
3423.68,3,LHC,,,37.25,0.83
3423.78,3,LHC,,,35.41,0.37
3424.88,3,LHC,,,36.95,0.37
3427.08,3,LHC,,,46.71,1.11
3427.18,3,LHC,,,47.02,1.27
3413.88,3,LHC,,,44.65,3.93
3413.98,3,LHC,,,44.53,3.88
3414.08,3,LHC,,,44.27,3.6
3414.28,3,LHC,,,46.88,4.17
3414.38,3,LHC,,,46.64,3.95
3414.48,3,LHC,,,46.48,3.76
3414.58,3,LHC,,,46.46,3.85
3414.68,3,LHC,,,46.37,3.96
3414.78,3,LHC,,,46.08,3.74
3414.88,3,LHC,,,46.22,3.99
3415.08,3,LHC,,,44.05,0.59
3415.18,3,LHC,,,44.12,0.89
3415.28,3,LHC,,,44.05,0.91
3415.38,3,LHC,,,44.01,0.94
3415.48,3,LHC,,,43.99,0.97
3415.58,3,LHC,,,43.93,0.89
3415.68,3,LHC,,,44.2,1.34
3415.78,3,LHC,,,44.28,1.43
3415.88,3,LHC,,,44.4,1.6
3415.98,3,LHC,,,44.49,1.51
3416.08,3,LHC,,,44.6,1.6
3416.18,3,LHC,,,44.83,1.68
3416.28,3,LHC,,,45.03,1.69
3420.08,3,LHC,,,47.33,3.72
3420.18,3,LHC,,,47.14,3.67
3420.28,3,LHC,,,47.05,3.76
3420.38,3,LHC,,,46.85,3.59
3420.48,3,LHC,,,47.08,3.67
3422.58,3,LHC,,,37.22,1.51
3413.88,3,HCAP,,,45.93,5.46
3414.08,3,HCAP,,,45.21,4.49
3414.18,3,HCAP,,,45.3,4.88
3414.28,3,HCAP,,,47.72,4.74
3414.38,3,HCAP,,,47.45,4.45
3414.48,3,HCAP,,,47.23,4.27
3414.68,3,HCAP,,,46.71,3.83
3414.98,3,HCAP,,,46.72,4.4
3415.08,3,HCAP,,,46.95,4.55
3415.18,3,HCAP,,,47.24,4.76
3414.98,3,HCAP,,,39.97,1.71
3415.08,3,HCAP,,,39.93,1.51
3415.18,3,HCAP,,,39.92,1.47
3415.28,3,HCAP,,,39.9,1.36
3415.38,3,HCAP,,,39.93,1.41
3415.48,3,HCAP,,,39.95,1.4
3415.58,3,HCAP,,,39.95,1.36
3415.68,3,HCAP,,,39.97,1.33
3415.78,3,HCAP,,,39.98,1.33
3415.88,3,HCAP,,,39.97,1.3
3415.98,3,HCAP,,,39.96,1.17
3416.08,3,HCAP,,,40.0,1.2
3416.18,3,HCAP,,,40.06,1.29
3416.28,3,HCAP,,,40.13,1.29
3416.38,3,HCAP,,,40.29,1.54
3416.48,3,HCAP,,,40.36,1.48
3416.58,3,HCAP,,,40.56,1.84
3416.68,3,HCAP,,,40.7,1.94
3416.78,3,HCAP,,,40.69,1.78
3416.88,3,HCAP,,,40.79,1.95
3416.98,3,HCAP,,,40.99,2.26
3417.08,3,HCAP,,,41.07,2.27
3417.28,3,HCAP,,,41.31,2.46
3417.38,3,HCAP,,,41.46,2.6
