t_s,period,team,number,name,rx,ry
2723.38,2,HCAP,,,21.38,28.38
2723.48,2,LHC,,,30.33,8.99
2723.48,2,LHC,,,18.79,16.14
2723.48,2,HCAP,,,33.52,0.89
2723.58,2,LHC,,,34.31,9.21
2723.58,2,HCAP,,,28.33,11.47
2723.58,2,LHC,,,22.07,15.99
2723.68,2,HCAP,,,27.74,12.8
2723.68,2,LHC,,,34.54,9.69
2723.68,2,LHC,,,21.72,16.94
2723.78,2,HCAP,,,27.22,13.03
2723.78,2,LHC,,,21.59,17.11
2723.78,2,LHC,,,34.65,9.12
2723.88,2,HCAP,,,26.9,12.3
2723.88,2,LHC,,,21.35,17.86
2723.88,2,LHC,,,34.87,10.2
2723.98,2,HCAP,,,29.18,5.65
2723.98,2,HCAP,,,26.48,12.4
2723.98,2,LHC,,,35.02,10.86
2723.98,2,LHC,,,21.07,18.92
2724.08,2,HCAP,,,28.91,5.85
2724.08,2,LHC,,,35.01,11.55
2724.08,2,HCAP,,,38.45,6.61
2724.08,2,LHC,,,20.85,19.38
2724.08,2,HCAP,,,25.96,12.65
2724.18,2,HCAP,,,25.75,12.42
2724.18,2,LHC,,,34.96,12.11
2724.18,2,HCAP,,,28.7,5.79
2724.18,2,HCAP,,,38.14,7.03
2724.18,2,LHC,,,20.83,19.27
2724.28,2,HCAP,,,25.48,12.64
2724.28,2,HCAP,,,37.92,7.85
2724.28,2,LHC,,,34.86,12.67
2724.28,2,HCAP,,,28.49,5.85
2724.38,2,HCAP,,,25.31,12.3
2724.38,2,LHC,,,34.68,14.09
2724.38,2,HCAP,,,37.48,8.54
2724.38,2,HCAP,,,28.28,5.83
2724.48,2,HCAP,,,25.01,12.26
2724.48,2,LHC,,,34.5,15.62
2724.48,2,HCAP,,,28.07,5.77
2724.48,2,LHC,,,19.45,22.91
2724.58,2,HCAP,,,29.84,13.4
2724.58,2,LHC,,,43.8,23.95
2724.58,2,HCAP,,,32.27,7.15
2724.58,2,LHC,,,24.39,30.25
2724.68,2,HCAP,,,29.54,13.17
2724.68,2,LHC,,,36.85,31.31
2724.68,2,LHC,,,43.81,26.49
2724.68,2,HCAP,,,31.96,6.99
2724.78,2,HCAP,,,29.43,13.01
2724.78,2,LHC,,,35.66,27.37
2724.78,2,LHC,,,43.47,28.53
2724.78,2,HCAP,,,31.77,6.82
2724.88,2,LHC,,,34.38,22.91
2724.88,2,LHC,,,42.94,31.45
2724.88,2,HCAP,,,29.3,12.78
2724.88,2,HCAP,,,31.51,6.95
2724.98,2,LHC,,,33.86,19.62
2724.98,2,HCAP,,,29.47,12.18
2724.98,2,HCAP,,,31.66,6.88
2725.08,2,LHC,,,33.61,17.81
2725.08,2,HCAP,,,29.75,11.91
2725.18,2,HCAP,,,30.02,11.85
2725.18,2,LHC,,,33.41,16.23
2725.28,2,LHC,,,33.64,14.59
2725.28,2,HCAP,,,30.74,11.61
2725.38,2,HCAP,,,42.29,27.1
2725.48,2,LHC,,,32.78,11.15
2725.48,2,HCAP,,,42.73,28.26
2725.58,2,LHC,,,29.01,9.65
2725.58,2,HCAP,,,33.76,14.26
2725.68,2,LHC,,,29.53,8.96
2725.68,2,HCAP,,,34.35,27.44
2725.78,2,HCAP,,,33.55,30.02
2725.78,2,LHC,,,29.6,8.57
2725.88,2,LHC,,,29.43,8.19
2725.88,2,HCAP,,,35.0,1.15
2725.98,2,LHC,,,29.76,8.39
2725.98,2,HCAP,,,31.37,25.05
2726.08,2,LHC,,,30.1,7.03
2726.08,2,HCAP,,,30.54,19.97
2726.18,2,LHC,,,30.61,6.99
2726.18,2,HCAP,,,30.12,27.76
2726.28,2,HCAP,,,30.45,30.55
2726.38,2,HCAP,,,23.78,10.59
2726.38,2,HCAP,,,35.7,3.51
2726.48,2,HCAP,,,40.62,13.77
2726.48,2,HCAP,,,24.7,9.66
2726.68,2,HCAP,,,29.76,4.9
2727.08,2,HCAP,,,5.73,31.7
2727.08,2,HCAP,,,27.7,6.98
2727.18,2,HCAP,,,27.93,7.7
2727.28,2,HCAP,,,28.08,8.11
2727.38,2,HCAP,,,7.26,29.98
2727.38,2,HCAP,,,31.8,8.59
2727.38,2,HCAP,,,28.33,8.44
2727.48,2,HCAP,,,31.9,9.53
2727.48,2,HCAP,,,8.19,28.32
2727.48,2,HCAP,,,28.52,8.76
2727.58,2,HCAP,,,27.05,8.15
2727.58,2,HCAP,,,24.02,7.64
2727.58,2,HCAP,,,2.73,26.95
2727.68,2,HCAP,,,26.98,8.47
2727.68,2,HCAP,,,3.54,25.86
2727.68,2,HCAP,,,24.01,8.43
2727.68,2,LHC,,,24.28,5.25
2727.78,2,HCAP,,,27.02,8.77
2727.78,2,HCAP,,,4.72,24.28
2727.78,2,HCAP,,,24.03,8.95
2727.78,2,LHC,,,24.4,5.21
2727.88,2,HCAP,,,27.01,9.15
2727.88,2,HCAP,,,24.11,9.49
2727.88,2,LHC,,,24.46,5.07
2727.88,2,HCAP,,,10.28,15.01
2727.98,2,HCAP,,,24.18,9.45
2727.98,2,HCAP,,,26.77,9.17
2727.98,2,LHC,,,24.41,5.39
2727.98,2,HCAP,,,7.64,20.43
2728.08,2,LHC,,,23.79,8.71
2728.08,2,HCAP,,,6.34,22.23
2728.18,2,LHC,,,23.25,8.64
2728.28,2,HCAP,,,24.9,8.73
2728.38,2,LHC,,,18.14,8.16
2728.48,2,LHC,,,17.94,8.17
2728.48,2,LHC,,,23.7,7.76
2728.58,2,LHC,,,16.33,7.29
2728.58,2,LHC,,,20.99,7.92
2728.58,2,HCAP,,,8.79,12.21
2728.68,2,HCAP,,,18.95,10.14
2728.68,2,LHC,,,16.54,7.22
2728.68,2,HCAP,,,7.02,15.14
2728.68,2,LHC,,,19.61,5.94
2728.68,2,LHC,,,20.9,7.96
2728.78,2,HCAP,,,18.73,10.65
2728.78,2,LHC,,,16.62,7.21
2728.78,2,HCAP,,,7.15,14.9
2728.78,2,LHC,,,19.63,5.83
2728.78,2,LHC,,,20.58,8.5
2728.88,2,HCAP,,,18.6,11.12
2728.88,2,LHC,,,16.83,6.99
2728.88,2,HCAP,,,8.24,13.66
2728.88,2,LHC,,,20.49,8.76
2728.88,2,HCAP,,,-1.05,30.02
2728.98,2,HCAP,,,18.43,11.5
2728.98,2,HCAP,,,8.8,13.17
2728.98,2,LHC,,,20.17,9.15
2728.98,2,LHC,,,19.56,6.08
2728.98,2,LHC,,,16.97,6.97
2728.98,2,HCAP,,,0.12,28.57
2729.08,2,HCAP,,,17.92,11.71
2729.08,2,LHC,,,16.76,7.1
2729.08,2,LHC,,,19.52,9.58
2729.08,2,HCAP,,,1.37,26.24
2729.08,2,HCAP,,,9.18,12.65
2729.18,2,HCAP,,,19.07,9.34
2729.18,2,LHC,,,17.39,11.86
2729.18,2,HCAP,,,9.64,11.94
2729.18,2,HCAP,,,2.19,24.53
2729.18,2,LHC,,,16.7,6.7
2729.28,2,LHC,,,16.87,11.99
2729.28,2,LHC,,,16.18,7.29
2729.28,2,HCAP,,,18.64,9.27
2729.28,2,HCAP,,,2.14,24.12
2729.28,2,HCAP,,,9.73,11.84
2729.38,2,LHC,,,17.96,9.8
2729.38,2,LHC,,,15.76,7.73
2729.38,2,HCAP,,,2.59,23.08
2729.38,2,HCAP,,,3.03,22.29
2729.48,2,HCAP,,,2.55,22.66
2729.48,2,HCAP,,,10.63,10.65
2729.48,2,LHC,,,17.4,10.16
2729.48,2,LHC,,,15.53,7.86
2729.58,2,HCAP,,,24.53,10.21
2729.58,2,HCAP,,,2.71,22.71
2729.58,2,HCAP,,,11.14,10.48
2729.58,2,LHC,,,15.28,8.54
2729.68,2,HCAP,,,11.42,10.14
2729.68,2,HCAP,,,24.23,9.64
2729.68,2,HCAP,,,3.26,21.48
2729.68,2,LHC,,,14.95,8.78
2729.78,2,HCAP,,,11.63,9.9
2729.78,2,HCAP,,,24.01,9.12
2729.78,2,HCAP,,,3.09,21.86
2729.78,2,LHC,,,14.64,9.13
2729.88,2,HCAP,,,11.87,9.62
2729.88,2,HCAP,,,23.79,8.38
2729.88,2,HCAP,,,3.72,20.24
2729.88,2,LHC,,,14.37,9.42
2729.98,2,HCAP,,,23.59,8.29
2729.98,2,LHC,,,13.97,9.97
2729.98,2,HCAP,,,4.3,19.26
2729.98,2,HCAP,,,11.82,9.75
2730.08,2,LHC,,,13.91,10.1
2730.08,2,HCAP,,,12.54,8.82
2730.08,2,HCAP,,,23.75,7.66
2730.08,2,HCAP,,,4.65,18.84
2730.18,2,HCAP,,,24.32,6.65
2730.18,2,HCAP,,,13.12,8.07
2730.18,2,HCAP,,,5.41,17.8
2730.18,2,LHC,,,13.43,12.44
2730.18,2,LHC,,,14.19,9.7
2730.28,2,HCAP,,,24.87,5.64
2730.28,2,HCAP,,,13.61,7.4
2730.28,2,HCAP,,,6.76,15.98
2730.28,2,LHC,,,13.17,12.58
2730.28,2,HCAP,,,16.78,5.05
2730.38,2,HCAP,,,14.29,6.49
2730.38,2,HCAP,,,7.31,15.47
2730.38,2,LHC,,,13.26,12.12
2730.38,2,HCAP,,,25.18,4.71
2730.38,2,HCAP,,,16.99,4.42
2730.48,2,LHC,,,12.53,12.72
2730.48,2,HCAP,,,25.11,4.32
2730.48,2,HCAP,,,14.64,6.05
2730.48,2,HCAP,,,7.77,15.04
2730.58,2,LHC,,,18.43,29.24
2730.58,2,HCAP,,,24.87,4.2
2730.58,2,HCAP,,,8.24,14.66
2730.58,2,LHC,,,11.54,13.87
2730.58,2,HCAP,,,13.99,7.28
2730.68,2,LHC,,,19.73,24.49
2730.68,2,HCAP,,,24.7,3.72
2730.68,2,LHC,,,10.45,15.1
2730.68,2,HCAP,,,8.39,14.77
2730.68,2,HCAP,,,14.34,6.77
2730.68,2,HCAP,,,13.78,5.61
2730.78,2,LHC,,,20.41,23.04
2730.78,2,LHC,,,9.77,15.65
2730.78,2,HCAP,,,8.58,14.86
2730.78,2,HCAP,,,24.41,3.57
2730.78,2,HCAP,,,13.86,5.57
2730.78,2,HCAP,,,14.98,5.72
2730.88,2,LHC,,,21.37,20.67
2730.88,2,HCAP,,,8.13,16.05
2730.88,2,HCAP,,,24.31,2.84
2730.88,2,LHC,,,8.36,17.54
2730.88,2,HCAP,,,14.97,5.9
2730.88,2,HCAP,,,13.94,5.49
2730.98,2,LHC,,,12.0,28.86
2730.98,2,LHC,,,21.87,19.63
2730.98,2,LHC,,,6.41,20.85
2730.98,2,HCAP,,,23.97,3.33
2730.98,2,HCAP,,,8.42,16.07
2730.98,2,HCAP,,,13.92,5.57
2730.98,2,HCAP,,,15.48,4.99
2731.08,2,LHC,,,22.07,15.54
2731.08,2,LHC,,,10.11,27.83
2731.08,2,HCAP,,,23.08,5.8
2731.08,2,HCAP,,,13.09,7.38
2731.08,2,HCAP,,,10.34,11.84
2731.18,2,LHC,,,22.47,13.32
2731.18,2,LHC,,,11.31,24.03
2731.18,2,HCAP,,,13.01,7.47
2731.18,2,LHC,,,13.99,14.25
2731.28,2,LHC,,,22.67,12.66
2731.28,2,LHC,,,11.55,22.38
2731.28,2,HCAP,,,12.13,10.37
2731.28,2,LHC,,,13.87,14.83
2731.28,2,HCAP,,,13.03,7.45
2731.38,2,LHC,,,22.95,11.62
2731.38,2,LHC,,,11.59,21.4
2731.38,2,HCAP,,,12.98,7.47
2731.38,2,HCAP,,,12.59,9.98
2731.38,2,HCAP,,,17.1,9.58
2731.48,2,LHC,,,23.29,10.56
2731.48,2,LHC,,,10.81,21.54
2731.48,2,LHC,,,14.17,6.98
2731.48,2,HCAP,,,13.0,7.44
2731.48,2,HCAP,,,13.13,9.57
2731.48,2,HCAP,,,19.0,6.53
2731.58,2,LHC,,,23.48,9.88
2731.58,2,LHC,,,10.15,21.36
2731.58,2,LHC,,,14.09,7.01
2731.58,2,HCAP,,,13.04,7.4
2731.58,2,HCAP,,,13.64,9.26
2731.58,2,HCAP,,,18.57,7.51
2731.68,2,LHC,,,23.6,9.25
2731.68,2,LHC,,,9.98,20.43
2731.68,2,LHC,,,14.09,6.93
2731.68,2,HCAP,,,13.02,7.39
2731.78,2,LHC,,,23.64,8.69
2731.78,2,LHC,,,11.89,16.68
2731.78,2,LHC,,,13.98,7.01
2731.78,2,HCAP,,,13.03,7.37
2731.78,2,HCAP,,,19.53,5.91
2731.88,2,LHC,,,23.62,8.08
2731.88,2,LHC,,,12.7,15.07
2731.88,2,LHC,,,13.99,6.99
2731.88,2,HCAP,,,13.02,7.39
2731.88,2,HCAP,,,19.62,5.6
2731.98,2,HCAP,,,11.57,15.55
2731.98,2,LHC,,,13.69,7.49
2731.98,2,HCAP,,,13.57,7.07
2732.08,2,LHC,,,13.14,7.69
2732.08,2,HCAP,,,12.96,7.37
2732.18,2,LHC,,,22.38,6.67
2732.18,2,HCAP,,,11.18,14.03
2732.18,2,HCAP,,,12.6,7.92
2732.18,2,HCAP,,,14.5,11.62
2732.28,2,LHC,,,22.18,6.42
2732.28,2,HCAP,,,12.07,12.58
2732.28,2,HCAP,,,12.54,7.98
2732.38,2,HCAP,,,20.01,5.01
2732.38,2,LHC,,,1.18,23.8
2732.38,2,HCAP,,,12.62,7.92
2732.48,2,HCAP,,,19.85,4.99
2732.48,2,LHC,,,2.04,22.25
2732.48,2,HCAP,,,12.4,8.16
2732.48,2,LHC,,,11.6,7.77
2732.48,2,HCAP,,,13.68,11.52
2732.58,2,HCAP,,,19.71,4.97
2732.58,2,LHC,,,11.56,7.81
2732.58,2,LHC,,,3.32,20.18
2732.58,2,HCAP,,,12.29,8.19
2732.68,2,LHC,,,4.01,18.95
2732.68,2,HCAP,,,19.59,4.91
2732.68,2,HCAP,,,11.84,8.55
2732.68,2,LHC,,,11.55,7.82
2732.78,2,LHC,,,3.61,18.9
2732.78,2,HCAP,,,19.43,4.94
2732.78,2,HCAP,,,13.37,9.97
2732.78,2,LHC,,,11.65,7.72
2732.78,2,HCAP,,,11.45,8.95
2732.88,2,LHC,,,4.49,17.52
2732.88,2,HCAP,,,19.31,4.87
2732.88,2,HCAP,,,13.23,9.94
2732.88,2,HCAP,,,11.24,8.95
2732.88,2,LHC,,,11.61,7.74
2732.98,2,LHC,,,4.77,16.8
2732.98,2,HCAP,,,13.38,9.51
2732.98,2,HCAP,,,12.68,11.58
2732.98,2,HCAP,,,19.22,4.79
2732.98,2,HCAP,,,11.15,9.01
2732.98,2,LHC,,,11.58,7.75
2733.08,2,LHC,,,7.64,14.94
2733.08,2,LHC,,,5.94,15.37
2733.08,2,HCAP,,,13.02,8.5
2733.08,2,HCAP,,,18.11,2.81
2733.08,2,LHC,,,20.13,3.66
2733.08,2,HCAP,,,12.52,10.92
2733.08,2,HCAP,,,11.64,10.19
2733.08,2,HCAP,,,11.78,7.39
2733.18,2,LHC,,,6.02,15.19
2733.18,2,LHC,,,7.66,14.44
2733.18,2,LHC,,,19.95,3.71
2733.18,2,HCAP,,,17.94,2.91
2733.18,2,HCAP,,,12.59,10.62
2733.18,2,HCAP,,,11.55,10.02
2733.18,2,HCAP,,,11.57,7.69
2733.18,2,HCAP,,,13.04,8.01
2733.28,2,LHC,,,7.0,13.64
2733.28,2,LHC,,,19.73,3.87
2733.28,2,HCAP,,,12.6,10.45
2733.28,2,HCAP,,,17.78,2.87
2733.28,2,LHC,,,7.4,14.32
2733.28,2,HCAP,,,13.25,5.04
2733.28,2,HCAP,,,11.85,9.35
2733.38,2,LHC,,,7.42,12.87
2733.38,2,LHC,,,19.47,4.16
2733.38,2,HCAP,,,17.68,2.79
2733.38,2,HCAP,,,11.5,9.58
2733.38,2,HCAP,,,12.74,10.07
2733.38,2,LHC,,,7.24,14.25
2733.38,2,HCAP,,,13.66,4.39
2733.48,2,LHC,,,7.62,12.31
2733.48,2,LHC,,,19.26,4.36
2733.48,2,HCAP,,,11.35,9.54
2733.48,2,HCAP,,,12.01,6.9
2733.48,2,HCAP,,,12.87,9.79
2733.48,2,HCAP,,,17.54,2.86
2733.48,2,LHC,,,7.43,13.54
2733.48,2,HCAP,,,15.47,4.8
2733.58,2,LHC,,,7.85,30.76
2733.58,2,LHC,,,19.07,4.54
2733.58,2,HCAP,,,11.97,6.91
2733.58,2,HCAP,,,17.57,2.65
2733.58,2,HCAP,,,10.78,10.14
2733.58,2,LHC,,,7.44,12.05
2733.58,2,LHC,,,6.98,13.81
2733.58,2,HCAP,,,13.04,9.48
2733.58,2,HCAP,,,15.4,4.86
2733.68,2,LHC,,,8.25,31.12
2733.68,2,HCAP,,,11.95,6.9
2733.68,2,LHC,,,7.47,11.79
2733.68,2,HCAP,,,17.51,2.67
2733.68,2,HCAP,,,13.17,9.27
2733.68,2,LHC,,,18.83,4.89
2733.68,2,LHC,,,6.72,13.78
2733.68,2,HCAP,,,14.94,5.62
2733.68,2,HCAP,,,10.31,10.56
2733.78,2,LHC,,,8.93,30.62
2733.78,2,HCAP,,,13.35,9.02
2733.78,2,HCAP,,,11.8,7.08
2733.78,2,LHC,,,7.47,11.43
2733.78,2,LHC,,,18.65,5.1
2733.78,2,HCAP,,,17.45,2.64
2733.78,2,HCAP,,,10.3,10.44
2733.78,2,HCAP,,,15.02,5.44
2733.78,2,LHC,,,6.88,13.19
2733.78,2,LHC,,,10.54,9.66
2733.88,2,LHC,,,9.64,29.81
2733.88,2,LHC,,,18.39,5.56
2733.88,2,HCAP,,,13.49,8.78
2733.88,2,LHC,,,7.41,11.18
2733.88,2,HCAP,,,17.46,2.51
2733.88,2,HCAP,,,15.11,5.24
2733.88,2,HCAP,,,11.84,7.01
2733.88,2,LHC,,,8.02,11.25
2733.88,2,HCAP,,,10.12,10.45
2733.88,2,LHC,,,10.07,10.3
2733.98,2,LHC,,,10.26,29.27
2733.98,2,LHC,,,18.2,5.96
2733.98,2,HCAP,,,13.71,8.43
2733.98,2,LHC,,,7.05,11.31
2733.98,2,LHC,,,9.76,10.77
2733.98,2,HCAP,,,17.39,2.5
2733.98,2,HCAP,,,15.17,5.08
2733.98,2,HCAP,,,9.4,10.79
2733.98,2,LHC,,,6.45,13.16
2734.08,2,LHC,,,10.57,29.47
2734.08,2,LHC,,,18.16,6.05
2734.08,2,HCAP,,,13.83,8.2
2734.08,2,LHC,,,6.89,11.25
2734.08,2,HCAP,,,15.18,4.99
2734.08,2,LHC,,,6.6,12.8
2734.08,2,LHC,,,9.75,10.6
2734.08,2,HCAP,,,17.34,2.43
2734.08,2,HCAP,,,9.34,10.57
2734.18,2,LHC,,,11.17,28.99
2734.18,2,LHC,,,18.07,6.35
2734.18,2,LHC,,,6.67,11.26
2734.18,2,HCAP,,,13.88,8.12
2734.18,2,HCAP,,,14.99,5.25
2734.18,2,HCAP,,,8.55,11.41
2734.18,2,LHC,,,6.35,12.89
2734.18,2,HCAP,,,17.36,2.25
2734.18,2,HCAP,,,9.56,10.64
2734.28,2,LHC,,,18.02,6.59
2734.28,2,LHC,,,11.39,29.51
2734.28,2,LHC,,,8.17,11.54
2734.28,2,HCAP,,,14.05,7.79
2734.28,2,HCAP,,,15.0,5.2
2734.28,2,LHC,,,6.38,11.38
2734.28,2,HCAP,,,9.56,10.4
2734.28,2,HCAP,,,17.32,2.16
2734.28,2,LHC,,,6.58,12.48
2734.38,2,LHC,,,18.03,6.69
2734.38,2,LHC,,,12.1,28.48
2734.38,2,LHC,,,6.59,10.88
2734.38,2,HCAP,,,14.19,7.48
2734.38,2,LHC,,,7.86,11.77
2734.38,2,HCAP,,,9.71,10.05
2734.38,2,HCAP,,,14.95,5.21
2734.38,2,LHC,,,6.77,12.15
2734.48,2,LHC,,,12.62,27.97
2734.48,2,LHC,,,18.02,6.96
2734.48,2,LHC,,,6.77,10.5
2734.48,2,HCAP,,,14.27,7.26
2734.48,2,LHC,,,7.65,11.98
2734.48,2,HCAP,,,15.08,4.96
2734.48,2,LHC,,,11.69,7.44
2734.48,2,LHC,,,6.52,12.28
2734.48,2,HCAP,,,9.78,9.83
2734.58,2,LHC,,,13.07,30.48
2734.58,2,LHC,,,18.81,7.66
2734.58,2,LHC,,,6.76,10.2
2734.58,2,LHC,,,7.18,12.58
2734.58,2,LHC,,,12.46,7.62
2734.58,2,HCAP,,,15.37,7.2
2734.58,2,HCAP,,,16.07,5.48
2734.58,2,LHC,,,5.81,12.77
2734.58,2,HCAP,,,10.56,9.52
2734.68,2,LHC,,,18.76,7.98
2734.68,2,LHC,,,7.1,9.74
2734.68,2,LHC,,,12.01,8.34
2734.68,2,LHC,,,6.85,13.07
2734.68,2,HCAP,,,10.73,9.06
2734.68,2,LHC,,,5.78,12.67
2734.68,2,HCAP,,,16.41,4.98
2734.68,2,HCAP,,,15.33,7.03
2734.78,2,LHC,,,18.64,8.4
2734.78,2,LHC,,,12.06,8.37
2734.78,2,LHC,,,6.94,13.13
2734.78,2,LHC,,,7.33,9.44
2734.78,2,LHC,,,5.5,13.04
2734.78,2,HCAP,,,12.47,6.86
2734.78,2,HCAP,,,15.15,7.12
2734.88,2,LHC,,,18.6,8.64
2734.88,2,LHC,,,7.09,9.6
2734.88,2,LHC,,,12.04,8.56
2734.88,2,LHC,,,5.06,13.46
2734.88,2,LHC,,,6.35,13.84
2734.88,2,HCAP,,,11.31,8.24
2734.88,2,HCAP,,,16.52,5.13
2734.98,2,LHC,,,12.15,8.56
2734.98,2,LHC,,,7.11,9.52
2734.98,2,LHC,,,18.66,8.9
2734.98,2,LHC,,,6.16,14.1
2734.98,2,HCAP,,,11.01,8.6
2734.98,2,LHC,,,5.29,13.35
2734.98,2,HCAP,,,16.7,5.0
2735.08,2,LHC,,,12.29,8.5
2735.08,2,LHC,,,7.16,9.43
2735.08,2,HCAP,,,5.78,14.61
2735.08,2,LHC,,,18.69,9.13
2735.08,2,HCAP,,,11.43,8.09
2735.08,2,HCAP,,,16.79,4.96
2735.08,2,LHC,,,4.54,13.93
2735.18,2,LHC,,,12.42,8.49
2735.18,2,LHC,,,7.14,9.4
2735.18,2,LHC,,,11.96,31.34
2735.18,2,HCAP,,,16.81,5.06
2735.18,2,HCAP,,,5.2,15.32
2735.18,2,LHC,,,4.12,14.45
2735.18,2,HCAP,,,11.54,7.97
2735.28,2,LHC,,,12.41,8.62
2735.28,2,HCAP,,,16.83,5.14
2735.28,2,LHC,,,7.04,9.49
2735.28,2,HCAP,,,13.89,8.23
2735.28,2,HCAP,,,4.87,15.71
2735.28,2,LHC,,,4.26,14.49
2735.28,2,HCAP,,,11.46,8.05
2735.38,2,LHC,,,11.62,29.89
2735.38,2,HCAP,,,19.32,9.3
2735.38,2,LHC,,,12.57,8.46
2735.38,2,HCAP,,,16.73,5.46
2735.38,2,HCAP,,,4.36,16.54
2735.38,2,LHC,,,7.25,9.26
2735.38,2,LHC,,,3.92,14.84
2735.38,2,HCAP,,,13.73,8.39
2735.48,2,LHC,,,11.91,28.33
2735.48,2,HCAP,,,19.52,9.35
2735.48,2,LHC,,,12.57,8.52
2735.48,2,HCAP,,,4.46,16.56
2735.48,2,HCAP,,,16.81,5.51
2735.48,2,LHC,,,4.19,14.74
2735.48,2,LHC,,,7.23,9.27
2735.48,2,HCAP,,,13.59,8.49
2735.58,2,LHC,,,12.18,26.99
2735.58,2,HCAP,,,19.78,9.22
2735.58,2,HCAP,,,16.83,5.68
2735.58,2,LHC,,,12.64,8.43
2735.58,2,HCAP,,,4.22,17.04
2735.58,2,HCAP,,,4.2,14.87
2735.58,2,LHC,,,7.31,9.18
2735.58,2,HCAP,,,13.13,9.0
2735.68,2,LHC,,,11.84,27.37
2735.68,2,HCAP,,,20.06,9.01
2735.68,2,LHC,,,12.48,8.68
2735.68,2,HCAP,,,4.45,17.02
2735.68,2,HCAP,,,4.38,14.78
2735.68,2,HCAP,,,17.03,5.55
2735.68,2,HCAP,,,13.09,8.93
2735.68,2,LHC,,,7.6,8.9
2735.78,2,LHC,,,11.98,26.45
2735.78,2,HCAP,,,20.27,9.03
2735.78,2,HCAP,,,4.19,17.54
2735.78,2,LHC,,,12.69,8.46
2735.78,2,HCAP,,,4.61,14.63
2735.78,2,HCAP,,,16.94,5.87
2735.78,2,LHC,,,7.67,8.84
2735.78,2,HCAP,,,13.04,8.91
2735.88,2,LHC,,,11.8,26.36
2735.88,2,HCAP,,,4.15,17.86
2735.88,2,HCAP,,,20.55,8.83
2735.88,2,HCAP,,,4.5,14.91
2735.88,2,LHC,,,12.9,8.19
2735.88,2,HCAP,,,16.8,3.67
2735.88,2,LHC,,,7.66,8.89
2735.88,2,HCAP,,,17.07,5.84
2735.88,2,HCAP,,,12.83,9.08
2735.98,2,LHC,,,11.67,26.21
2735.98,2,HCAP,,,3.96,18.44
2735.98,2,HCAP,,,20.76,8.8
2735.98,2,HCAP,,,4.76,14.69
2735.98,2,HCAP,,,16.8,3.65
2735.98,2,LHC,,,7.82,8.82
2735.98,2,LHC,,,13.11,7.82
2735.98,2,HCAP,,,17.09,5.91
2735.98,2,HCAP,,,12.61,9.22
2736.08,2,LHC,,,11.34,25.47
2736.08,2,HCAP,,,5.99,18.72
2736.08,2,HCAP,,,21.52,9.77
2736.08,2,HCAP,,,16.57,6.27
2736.08,2,HCAP,,,16.2,3.22
2736.08,2,HCAP,,,11.81,10.41
2736.08,2,HCAP,,,6.51,15.19
2736.08,2,LHC,,,12.02,9.24
2736.08,2,LHC,,,7.66,10.77
2736.18,2,LHC,,,11.29,25.15
2736.18,2,HCAP,,,21.94,9.35
2736.18,2,HCAP,,,16.55,6.54
2736.18,2,LHC,,,7.73,10.73
2736.18,2,HCAP,,,16.2,3.22
2736.18,2,LHC,,,12.2,8.9
2736.18,2,HCAP,,,6.72,17.79
2736.18,2,HCAP,,,11.78,10.43
2736.18,2,HCAP,,,6.63,15.06
2736.28,2,LHC,,,11.46,24.39
2736.28,2,HCAP,,,22.28,9.14
2736.28,2,HCAP,,,6.25,19.15
2736.28,2,LHC,,,7.6,11.06
2736.28,2,HCAP,,,11.98,9.95
2736.28,2,HCAP,,,16.53,6.75
2736.28,2,HCAP,,,16.2,3.23
2736.28,2,HCAP,,,6.5,15.37
2736.38,2,LHC,,,11.14,24.74
2736.38,2,HCAP,,,22.52,9.25
2736.38,2,HCAP,,,16.58,6.88
2736.38,2,HCAP,,,5.01,21.06
2736.38,2,HCAP,,,11.79,10.16
2736.38,2,HCAP,,,16.2,3.23
2736.38,2,HCAP,,,6.73,15.0
2736.38,2,LHC,,,7.84,10.9
2736.48,2,LHC,,,11.35,23.84
2736.48,2,HCAP,,,22.77,9.29
2736.48,2,LHC,,,5.96,20.16
2736.48,2,HCAP,,,16.72,6.84
2736.48,2,HCAP,,,16.18,3.27
2736.48,2,HCAP,,,11.61,9.13
2736.48,2,HCAP,,,6.82,14.92
2736.48,2,LHC,,,7.93,10.93
2736.58,2,LHC,,,11.17,23.88
2736.58,2,HCAP,,,23.06,9.22
2736.58,2,HCAP,,,16.58,7.32
2736.58,2,LHC,,,6.72,19.08
2736.58,2,HCAP,,,16.17,3.29
2736.58,2,HCAP,,,6.9,14.86
2736.58,2,LHC,,,7.91,11.13
2736.58,2,HCAP,,,11.41,9.33
2736.68,2,LHC,,,11.34,23.08
2736.68,2,LHC,,,7.47,18.16
2736.68,2,HCAP,,,23.21,9.56
2736.68,2,HCAP,,,16.2,3.23
2736.68,2,HCAP,,,11.74,8.6
2736.68,2,HCAP,,,7.18,14.46
2736.68,2,HCAP,,,16.81,7.02
2736.68,2,LHC,,,8.28,10.76
2736.68,2,HCAP,,,11.8,9.55
2736.78,2,LHC,,,7.42,18.23
2736.78,2,LHC,,,10.91,22.96
2736.78,2,HCAP,,,23.23,8.85
2736.78,2,HCAP,,,16.03,3.26
2736.78,2,HCAP,,,11.46,8.67
2736.78,2,HCAP,,,7.03,14.53
2736.78,2,HCAP,,,11.44,9.79
2736.78,2,HCAP,,,16.59,7.22
